smiles,mu,gap,cv,TPSA
CC#CC(C)(O)C=O,3.6651,0.213,33.845,37.3
CCC(=NO)C(O)CO,2.3207,0.2393,38.291,73.05000000000001
CN1CC2OC3C1C23O,1.4618,0.2646,30.416,32.7
c1cc(oc1)N2CC2,0.8894,0.2285,24.959,16.15
C1NC11C2NC2C11CN1,0.3157,0.2769,30.13,65.82000000000001
COC1(C)CC1(N)C#N,5.608,0.2732,36.974,59.04
CC1(CC1CC#N)C#N,3.6689,0.3082,33.133,47.58
CC12OC1C(O)C1NC21,3.7025,0.3007,31.044,54.7
CC1(O)C=CC2CC1O2,1.5863,0.2355,32.167,29.46
OCCC(CO)C1CC1,0.5367,0.3334,38.812,40.46
COCC1(C)CC(C)O1,1.1876,0.3207,38.353,18.46
CC1=CC2CC1(C)C2O,1.6344,0.2357,34.772,20.23
OCC1C2OC1C1CC21,1.1415,0.3163,30.252,29.46
OC1CN(C1)C1COC1,1.5883,0.2966,32.098,32.7
O=CNC1COC1C#C,2.8204,0.2668,31.353,38.33
N=COC12CC1NC2=O,3.9784,0.2431,29.215,62.18
OC1C(O)C2(O)CC12O,1.9667,0.2925,34.946,80.92
CC12C3C4N3CC1C24O,1.4365,0.2895,30.198,23.240000000000002
CC1CC(O)C(=O)CO1,2.4699,0.2113,33.152,46.53
CC1(CN1)C#C,1.9146,0.2885,23.611,21.94
c1cc[nH]c(=O)c(=O)c1,6.1444,0.1556,26.987,49.93
C#CC(=O)OCCC#N,4.4578,0.2378,31.392,50.09
CC#CC1(CO1)C1CN1,2.2612,0.2671,33.422,34.47
CC12CC3C1C2C3=NO,1.7605,0.2528,31.664,32.59
CCC12OC1C1CCC21,1.7356,0.3215,32.693,12.53
C#CC1=CNC(=O)NC1,2.1831,0.187,30.646,41.13
c1cnoc1OC=O,2.6924,0.2263,22.457,52.330000000000005
OCCC1C2C3CC2C13,1.3311,0.3428,32.129,20.23
CCC(=O)CN1CC1C,1.7606,0.1962,37.619,20.08
CC1OCC11CC2CC12,1.8805,0.322,32.549,9.23
CC1(C)OC2CC2C=C1,1.1196,0.2468,34.421,9.23
Cn1c(c(nc1O)N)O,1.5103,0.2235,33.778,84.3
CC12C3CCC1C1C3N21,1.8701,0.3148,29.234,3.01
OC1COC(=N)C2CC12,1.9701,0.2706,30.482,53.31
CC1(CO)CN1CC#C,1.7418,0.2675,37.372,23.240000000000002
CCC12COC1C1OC21,3.0527,0.2958,30.9,21.759999999999998
CC1C2OC2C1CCO,2.9656,0.3261,35.134,32.76
Cn1c2nccn2nn1,1.254,0.1965,25.313,48.010000000000005
C[NH+]1CC(C1)C([O-])=O,11.7255,0.1737,28.223,44.57
CC12CC(C1)CC(O)C2,1.3543,0.3293,34.94,20.23
C1CN=C2CN=CN2C1,3.4713,0.2129,27.857,27.96
CC(C)c1cc(n[nH]1)O,2.4818,0.2455,34.383,48.91
CCC1CC(=O)CCO1,1.9484,0.2247,34.036,26.3
CCCC1CCC1C=O,2.9725,0.2234,36.709,17.07
CCOC(C)CNC=O,4.0618,0.2834,38.359,38.33
OC1CC23CC12CCC3,1.4986,0.2993,32.262,20.23
Cc1c(c(n[nH]1)CO)N,3.2022,0.2151,34.338,74.92999999999999
O=CC1CC(=O)C2CC12,2.2582,0.2105,29.595,34.14
CCC1COC(=O)C1,4.5866,0.2785,29.007,26.3
CC12CC(C1)C(O)CO2,1.547,0.3059,33.732,29.46
CN1N=NC(N)=NC1=N,2.2379,0.1656,30.263,93.47
CN=C1OC(C)C=C1,2.8616,0.2066,29.077,21.59
N=C1OC2CC(C#C)C12,2.7415,0.2785,29.694,33.08
C1CC1CC(C=O)C=O,2.049,0.2016,33.849,34.14
NC(=O)C1CCNC1=O,3.1911,0.2595,30.706,72.19
Cc1ccccc1C#C,0.4858,0.2001,31.479,0.0
CN1C=C(C)OC1=N,3.3323,0.2163,29.184,41.92
C#CC(=O)CCO,1.4015,0.2086,27.189,37.3
OCC1C2CCCCC12,1.3006,0.3264,34.435,20.23
CC(=O)n1c(=O)[nH]nn1,2.9428,0.2117,27.837,80.64
CN1CC(N)C1C#N,5.0244,0.2544,30.285,53.05
OC1CCC1C(F)(F)F,1.9979,0.3388,30.833,20.23
CC1C2C=CC1(O)C=C2,1.2954,0.2177,32.421,20.23
c1c(cc(cc1N)F)N,2.5766,0.2189,32.09,52.04
CCOC1(C)COC1=N,1.6247,0.2712,35.405,42.31
CCC(O)CCCC#N,5.1281,0.314,38.743,44.019999999999996
NC(=O)C1(O)CC1C#N,6.4317,0.2582,32.749,87.11000000000001
N=C1OCCN2CCC12,2.357,0.2457,29.411,36.32
Cc1c(cco1)N(=O)=O,3.9218,0.177,27.726,56.279999999999994
C1C2CN=C3OCC3N12,2.2477,0.2422,26.884,24.6
CC#CCC1OCC=C1,1.3315,0.2398,33.419,9.23
c1c([nH]nc1N)CC#N,3.5787,0.2261,30.229,78.49000000000001
OC12C3OC1C1C3OC21,1.0925,0.2836,25.239,38.69
CC#CCC(C)(C)C,0.1924,0.2979,38.343,0.0
Cc1[nH]nc(n1)C2CC2,2.5765,0.2475,30.738,41.57
COCC1(CO1)C1CN1,2.0411,0.3156,34.043,43.7
COC(=O)C(C)(O)C#C,2.2243,0.2527,36.831,46.53
CC1(CC1)N=C(C#N)N,4.9063,0.2069,35.219,62.17
C#CC#Cc1conn1,3.3221,0.1846,26.864,38.92
CC1CC2C3C(O)C2C13,1.6948,0.3279,31.939,20.23
O=C(CN1CC1)C1OC1,3.7481,0.2118,31.627,32.61
COCC1CCN=CO1,2.6152,0.274,32.493,30.82
COCC#CC(=O)C#C,3.6724,0.1914,33.421,26.3
COC1(C)CCC2OC12,2.6716,0.3308,34.37,21.759999999999998
O=C1CNC=CC(=O)N1,5.2964,0.1885,28.553,58.2
CN1CC11C2OC2C1O,2.6897,0.3037,32.025,35.769999999999996
C1C2CC3CC=CC12O3,1.4928,0.2338,28.533,9.23
COC(=O)CC1CCO1,2.2299,0.2622,32.889,35.53
CC1(C)NC(CO)C1=O,2.9091,0.2135,36.363,49.33
CCOC(=NCC#C)N,1.4598,0.2775,37.206,47.61
OCC12CN1C(C2)C#C,1.8215,0.2731,33.103,23.240000000000002
CC12C=CCC1C1NC21,1.5314,0.2552,31.039,21.94
COCCNC(=O)N,3.8505,0.3025,32.954,64.35
OCCOC12CC1CC2,1.9055,0.3396,34.3,29.46
CC(CNC=O)C#N,4.8896,0.2804,30.479,52.89
CCC1(C)COCC1=O,1.6914,0.2143,35.465,26.3
OCC1OC(=N)C1C#N,3.4283,0.276,30.37,77.1
CC(=O)CCCC#C,2.8836,0.2345,33.75,17.07
O=C1C2NCC3OC2C13,2.3472,0.1972,25.866,38.33
CC1N2CC2C1(C)C#N,4.2783,0.2798,33.601,26.799999999999997
CCCC(=O)C(O)C#N,3.918,0.237,35.264,61.089999999999996
Cc1c(cc([nH]1)C#N)O,4.0051,0.1858,31.592,59.81
O=C1C2COC1CN2,1.7274,0.1931,24.011,38.33
O=C1CC(C#C)C11CC1,2.3867,0.2183,32.417,17.07
CC1(O)C2NC(C#N)C12,4.6044,0.2443,32.561,56.05
OC12CCC1(NC2)C#N,3.5644,0.2462,31.355,56.05
OC1CC1OCCC#C,1.416,0.2809,35.861,29.46
N#CC1(CC2CN2)CO1,4.957,0.2512,31.241,58.260000000000005
OCC1(CCCO1)C#N,5.2978,0.2956,32.184,53.25
c1nc2n(n1)CCNC2,3.0215,0.2575,26.328,42.74
N=C1OC=C(N=C1)C#C,2.3937,0.152,27.948,49.88
CC1(CC1)c2c[nH]cn2,3.2791,0.2427,31.867,28.68
CN1CC(C1)OC2CC2,0.7348,0.296,34.819,12.47
OC1C2CC1N2C1CC1,0.9595,0.2773,32.332,23.47
N=C1NC=CC(=O)O1,4.4761,0.1913,23.737,69.85
CN1C2C3C4C3C2(O)C14,1.1341,0.2959,29.684,23.47
NC(=[NH2+])OCCC([O-])=O,3.9409,0.285,40.762,100.97
c1nc2n(c(=O)n1)CC2,5.2951,0.2043,24.83,47.78
COC1CC2CC2C1,1.1516,0.3275,29.59,9.23
CC12CC1C1CC(=O)C21,2.9213,0.2053,31.434,17.07
CC12CC1(O)C(=N)OC2,2.4373,0.2603,32.596,53.31
OCC1=NCC(N1)C=O,3.5392,0.1989,31.047,61.690000000000005
O=CC1OC2C3NC3C12,5.3872,0.2225,27.467,48.24
CC1OCC1CC=O,1.3329,0.2223,30.137,26.3
CCOC(=O)C(N)C#N,2.8241,0.2529,34.447,76.11
CC1NC1CC(N)=O,4.1365,0.2703,31.663,65.03
CCC(=N)NC(=O)CC,4.7918,0.2346,37.582,52.95
C1C2C1C13CC4C1N2C34,1.5434,0.2936,25.969,3.24
CC(=O)C(C)(C)C#C,2.8755,0.2283,35.417,17.07
CC(C)C(C)C1(O)CC1,1.2619,0.3016,42.32,20.23
CCC(C)C1C(C)C1O,1.1955,0.3018,41.504,20.23
CN1CC1C(=O)NC=N,0.5967,0.2072,33.107,55.96
CCCC(CO)OCC,2.1683,0.3223,41.348,29.46
CC12CC3C4C(O1)C4C23,1.2707,0.3106,28.59,9.23
CC1CC1(C)OC1CC1,0.9486,0.3275,38.107,9.23
C1CC(C1)(CC=O)C#N,3.6269,0.2224,32.445,40.86
CN1CC2CC(=O)C12C,2.3024,0.1821,34.046,20.310000000000002
CCC(C#C)C(=O)OC,1.4337,0.2637,36.989,26.3
CC(C)(CC1CO1)C=O,1.7557,0.2291,36.865,29.6
c1cnc-2ncocc12,4.2522,0.1582,23.142,38.92
CC1CN=CN1C=O,3.7836,0.2228,27.1,32.67
OC1CC1(O)CN1CC1,3.4545,0.3059,35.525,43.47
CC#CCOC(C)C#N,4.6641,0.2628,36.141,33.019999999999996
O=C1COC2CC12,2.2657,0.2169,21.496,26.3
CCN1CC1C#CC#C,0.8257,0.2047,35.202,3.01
CC1(C)C2CC(=O)OC12,4.2131,0.2756,32.502,26.3
CC12CCC1C2C=O,3.5316,0.217,29.553,17.07
OCC12OC(C=C1)C2O,2.7957,0.2398,31.54,49.69
CC1(C=CCC(=O)N1)C,3.7811,0.25,34.599,29.1
CCC(CC#N)OC=N,4.4296,0.2817,35.438,56.87
CN1C2CCC3(CN3)C12,2.523,0.2894,32.441,24.950000000000003
c1c(n2c(n1)CC2)CO,2.3458,0.2435,29.098,38.05
C1COC(O1)C=O,3.8049,0.2119,22.263,35.53
O=CCN1C2C3NC2C13,1.7155,0.2051,28.452,32.34
CC1(CO1)C1(C)CCC1,1.6617,0.3405,37.067,12.53
c1c(cnc(=O)[nH]1)O,5.158,0.1556,24.32,65.98
OCC12CC(C1)C(O)C2,1.5706,0.3284,33.927,40.46
CC1CN=COCC1O,2.0799,0.256,33.801,41.82
CC12C3C4CN=C(C14)N23,4.0292,0.1549,27.851,15.37
N=C1NC(=O)N2CCC12,1.5506,0.2508,27.545,56.190000000000005
CCC(=NO)C1CN1,1.726,0.2316,31.662,54.53
C1COC1(C#N)C#N,4.9442,0.2618,25.225,56.809999999999995
CC1=CCCCC1=O,3.2407,0.1925,29.117,17.07
CC1OC2CC(C#C)C12,1.4523,0.2801,32.805,9.23
CC12CC(C)(O1)C(O)C2,2.0314,0.3244,34.98,29.46
C1CC#CCCCOC1,0.409,0.2761,33.428,9.23
CC1NCC(=O)CC1=O,3.6989,0.2057,32.14,46.17
COC(C)(C=O)C#C,1.3229,0.2051,33.127,26.3
CC1C2CC(=O)C1C2=O,3.5039,0.2055,29.896,34.14
C#CC1CC(N1)C#N,4.3947,0.2571,27.448,35.82
COCC12CC(N1)C2=O,2.4459,0.2473,31.454,38.33
OC(C#C)C1CC(O)C1,2.7427,0.3012,35.065,40.46
CCC(C#N)C(=O)OC,2.8263,0.2804,34.924,50.09
C1C2C3OC=NCC3N12,1.3376,0.2701,26.541,24.6
CCC(=O)CC(C)O,3.408,0.2288,34.828,37.3
CCC(=NO)CC#N,3.3164,0.2551,31.419,56.38
C#CC#CCCOC=O,3.1649,0.2297,32.779,26.3
CCC1CC2COC12C,1.5248,0.3113,35.957,9.23
COC1(C)CC2C(C)C12,1.0871,0.3226,37.358,9.23
CC12CC=CC=CC1N2,1.4296,0.1805,32.128,21.94
CN(C)C1=COC(=N)O1,3.5983,0.2365,31.844,53.370000000000005
O=C1CC2CC2C(=O)C1,3.0216,0.2147,29.501,34.14
c1nc(nc(=O)o1)F,3.3672,0.2181,20.246,55.99
CNC(=N)NC(=O)OC,3.0912,0.2348,35.562,74.21000000000001
CC12C3C1C1=CC2N3C1,0.8411,0.1054,28.766,3.24
CC(C)C1(C)CC2OC12,1.6952,0.3263,37.422,12.53
CCC#CC(C)O,1.8282,0.2904,31.088,20.23
CC1CC11CCO1,1.6209,0.3021,26.513,9.23
CC1C2C3N2CC3=C1C,1.6243,0.1667,32.147,3.01
CCOCC#CC#CC,0.7278,0.2177,36.983,9.23
CC1CCC2CCC2C1,0.1807,0.3515,34.92,0.0
NC12C3NC1C(=O)OC23,3.505,0.2334,27.025,64.35
C#CCC1CCCCO1,1.8455,0.3045,34.346,9.23
C#CCCCOC1CC1,1.3768,0.3039,36.783,9.23
OC1(CN2CC1C2)C#N,2.4247,0.2531,29.611,47.26
CC1CC(N1)(C=O)C#N,3.2152,0.2046,32.597,52.89
OCCC12CC3CN1C23,1.8616,0.3154,31.836,23.240000000000002
CC12CC1(NC2)C#N,4.0575,0.238,28.313,35.82
CC1CCC2(C)CC12C,0.1904,0.3283,38.516,0.0
CC1C2(C)C3N2CC13O,2.1581,0.2865,34.547,23.240000000000002
OC12C3CC4C1N4C23,2.8097,0.2941,24.045,23.240000000000002
c1c(=O)cnon1,0.2386,0.1674,18.514,55.99
CC1OC2C(O)C2C=C1,2.096,0.2304,32.105,29.46
CN1C2C3NC2(C#C)C13,1.3274,0.2359,30.778,15.27
CC1OC(=N)NC(=N)O1,1.862,0.2596,30.338,78.19000000000001
CC1CC2(C)C3CC3C12,0.2473,0.3107,35.02,0.0
CC12CCC1C2NC=O,3.2927,0.2686,33.548,29.1
C1CN2C3COCC23C1,2.9102,0.3056,29.245,12.24
CC1COCC(=O)C1,2.9288,0.2117,29.233,26.3
CCOC(C)C#C,1.313,0.2934,30.817,9.23
CC1CC(CCO)C1,1.4295,0.3423,34.373,20.23
CC1OCC=CC1C=O,2.9989,0.2084,32.447,26.3
c1ncncn1,0.0001,0.2214,14.209,38.67
CC(C)C#C,0.6578,0.316,22.569,0.0
CCC1=CC(=O)OC1,5.4405,0.226,27.448,26.3
CCC1C(O)C1OC,1.8016,0.2935,33.886,29.46
CC#Cc1nc([nH]n1)C,2.2762,0.2211,31.359,41.57
CC12CCC1C(O)C=C2,1.6587,0.2525,33.84,20.23
CCC12N(C)C3C1OC23,1.5233,0.2867,32.958,12.47
CC12CCC(O)C1(C)N2,0.4893,0.2995,36.565,42.17
CC#CC(C)CC1CC1,0.0927,0.303,38.983,0.0
Cc1cc(n(c1N)C)O,0.2858,0.2363,36.74,51.18
c1cn(c(n1)N)C(=O)N,3.1571,0.1888,30.361,86.93
c1c(c(=O)ocn1)F,2.6092,0.1916,21.371,43.1
OC12C=C3CC4C1C2C34,1.0115,0.1786,27.83,20.23
CC12CC(OC1=O)C=C2,4.1487,0.223,28.775,26.3
N=COC1CC1CC#C,3.218,0.2758,34.18,33.08
c1c(nc(o1)O)C2CC2,2.4628,0.2418,29.28,46.260000000000005
C1OCC11C2CCCC12,2.1141,0.3071,30.594,9.23
CN=C1N=CNC=C1O,6.4059,0.1852,31.139,61.269999999999996
CCn1ncc(=O)nn1,5.5816,0.1587,28.655,60.67
OC1COCC(=C1)C#C,1.5002,0.2112,32.617,29.46
CC1CC2COC2=N1,3.5269,0.2664,26.754,21.59
c1c(c(no1)N2CC2)N,3.0225,0.2157,29.527,55.06
CC#CCCC(F)(F)F,2.298,0.3067,33.488,0.0
CC12CN3C4C1C4(O)C23,0.4188,0.2873,30.039,23.47
CC#CCC1C2COC12,1.5932,0.2981,32.949,9.23
CC(OCC#N)C=O,3.3728,0.2266,29.935,50.089999999999996
CC#CC#CC#CC#C,1.9087,0.1589,33.347,0.0
c1c(nco1)CN2CC2,1.1895,0.2452,28.336,29.04
c1c(n[nH]n1)C2CCC2,0.5569,0.2535,28.4,41.57
CCC#Cc1ncon1,1.436,0.2166,28.959,38.92
Cc1c(nc(o1)C#N)O,4.3495,0.1736,28.683,70.05
COCC1C2OC2C1O,0.9004,0.3262,32.849,41.989999999999995
CC1=CON=C1C1CN1,3.3802,0.2289,29.663,47.97
CC1(CC#N)CC2NC12,4.6687,0.2753,32.802,45.730000000000004
C1CC1C1CCO1,1.6537,0.3288,25.155,9.23
OCC1CC(O)C1C=O,3.3576,0.2116,34.145,57.53
CC12C3C=CC(N13)C2=O,2.6351,0.191,28.266,20.08
CC(OCC#N)C1CO1,2.8628,0.2806,33.466,45.55
Cc1nc(no1)C#C,1.7962,0.2236,25.286,38.92
CC1OC2C1C21COC1,2.3632,0.3059,30.932,18.46
CCC(C)COC=O,4.1233,0.2862,33.998,26.3
CC1CNC(=O)OC=N1,3.8891,0.2506,30.777,50.69
C1COC(O1)CNC=O,2.1612,0.2702,30.89,47.56
CC1CNC(=O)CN1,3.8663,0.247,29.42,41.13
CN=C1N=NNN=C1C,1.9211,0.17,30.913,66.82
OC1CC2(CC2C#N)C1,3.4636,0.2968,32.522,44.019999999999996
CC(=O)C(C)(C)C,2.5974,0.229,32.977,17.07
Cc1nc(on1)CC#C,1.3865,0.2545,30.295,38.92
CC(O)C1CCC1O,2.2083,0.3172,33.888,40.46
c1c(nc[nH]1)CCCO,3.2612,0.2529,32.781,48.91
CN=C1COC(=O)N1,2.7007,0.2545,26.177,50.69
CC1C2C(C)CC(=O)N12,4.0722,0.2365,33.15,20.08
OC1C2NC(=O)C1C2=O,5.0576,0.2102,28.388,66.4
C1CCCCCC1,0.0016,0.3757,27.867,0.0
CC1C2(CC2)C2OC12C,1.7791,0.3316,35.07,12.53
O=CC12C3C4C3C1C24,3.5291,0.2174,23.667,17.07
N=COCC12CC(C1)O2,3.6931,0.2745,30.677,42.31
CC(=Nc1ncon1)N,4.5599,0.2061,29.936,77.3
CCC12CC1CCO2,1.226,0.3104,30.342,9.23
[O-]C(=O)C[NH2+]CCC#C,4.9817,0.2698,34.536,56.739999999999995
O=CC1C2CC1C(=O)O2,3.0021,0.2155,26.654,43.370000000000005
CC1CC2CC1O2,1.6594,0.3338,24.007,9.23
C1CC23C4C5C(N24)C35O1,1.275,0.2598,25.619,12.24
CC1NC1(C#C)C#C,1.4307,0.2534,31.733,21.94
CC1CCNC(=O)NC1,3.9064,0.2943,34.175,41.13
CCCCC(=O)OCC,1.7547,0.2859,39.05,26.3
CC1CC1NC(=O)C=O,2.2123,0.1728,33.616,46.17
CC1=NCC(=O)CCO1,3.1022,0.2136,31.883,38.66
CC(C)CC1CC2OC12,1.8172,0.3294,36.248,12.53
CC#Cc1cocc1N,1.9721,0.2007,32.409,39.16
CC1OC(=N)C1OC=O,3.9767,0.27,30.949,59.38
CC1C(CC1(C)C)=NO,0.9728,0.2512,39.008,32.59
CCC(C)OC(=N)CO,2.3909,0.2926,39.413,53.31
CC1CN2CC2(C1)C#N,5.1204,0.2731,31.848,26.799999999999997
Cn1cc(nn1)N=CN,2.3708,0.2068,30.973,69.09
Cc1c(nc[nH]1)C,3.4972,0.2443,25.475,28.68
NC1=NC(CO)COC1,3.6221,0.2511,33.203,67.84
ON=C1CC2(CO2)C1,1.4141,0.2455,27.985,45.120000000000005
N=COC12C3C4C1N4C23,1.3869,0.2345,26.912,36.089999999999996
CC1CC11CCOC1=N,2.9496,0.2777,32.627,33.08
CC1(O)CC1(C)C#N,5.424,0.312,32.925,44.019999999999996
OC1CN2C3CC3(O)C12,3.0954,0.2475,31.006,43.7
CC1=CC2C3C2C1C3O,1.2872,0.2306,31.164,20.23
CC1C(O)C2(C)OCC12,2.4173,0.3045,34.603,29.46
N=C1NC(=O)N=CC=C1,2.7552,0.1617,27.004,69.6
CN(C=O)C(=O)C1CN1,2.7495,0.2249,31.647,59.32000000000001
CC1COCCC(=N)O1,2.2646,0.2769,33.097,42.31
CC12C3C4C3C1(C#N)N24,4.9372,0.2344,28.134,26.799999999999997
CC1(C)COC(O1)C=O,3.9982,0.2094,34.087,35.53
OC1CC2CC1N=CO2,3.383,0.2671,28.684,41.82000000000001
C1CC12C(=CC(=O)N2)N,5.8541,0.2162,32.06,55.120000000000005
OCC1CC2CCOC12,0.8494,0.3191,32.353,29.46
c1cncc2c1OCO2,2.6564,0.2128,24.229,31.35
CC1(C)COCC2CN12,1.2469,0.2943,34.651,12.24
O=C1CC2C3CC3N12,3.6525,0.2332,24.141,20.310000000000002
CC1C=C(C)COC=N1,2.2567,0.232,33.719,21.59
CCC(C#C)C(C)C,0.5918,0.3138,37.81,0.0
OCCC1(CO)CN1,2.1791,0.3116,32.906,62.400000000000006
CC1(CN1)C1CNC1=O,2.9026,0.2802,32.973,51.04
O=C1CCC(N1)C1CC1,3.9401,0.2736,32.083,29.1
COC(=O)n1ccnn1,2.5693,0.2245,27.228,57.010000000000005
CC1CC1C1CCC1=O,2.7201,0.2168,34.57,17.07
COCC1(O)CC1CO,3.0521,0.3177,38.023,49.69
c1c2c(on1)CN=C2N,2.8632,0.213,26.254,64.41
CC(=O)C(C)(O)C=O,1.4714,0.1971,32.334,54.37
CC(O)(C=O)C#CCO,1.7982,0.2129,37.138,57.53
CC(C)C12CC1OCC2,1.4882,0.3041,35.805,9.23
NC1=C(C=O)C2CC1O2,5.9036,0.1777,29.553,52.32000000000001
CC1(O)C(N)C1(O)C#N,5.3799,0.2647,36.17,90.27000000000001
CCC1CCC1C(C)C,0.0565,0.356,41.063,0.0
CC1(CO)OC2CNC12,3.3164,0.2978,33.434,41.49
CCCCC(O)C=O,2.2294,0.2358,34.192,37.3
CCC1=NC(=N)ON=N1,2.497,0.1594,29.973,75.66
C1OCC2C3OC2C3O1,1.7687,0.3144,26.458,27.69
C1CC2C3NC3C2CO1,2.6255,0.3016,29.36,31.17
CCC1CCC1C=O,2.9231,0.2233,31.835,17.07
OC1CC11CN(C1)C=O,5.1892,0.2659,32.187,40.54
CC1(O)C(=O)CC11CC1,1.9283,0.2067,35.272,37.3
CC1(C)CC=CC1C#N,4.1908,0.2632,34.379,23.79
O=CC12CC3C1OC23,2.218,0.2013,23.994,26.3
Cc1cnoc1N(C)C,3.8129,0.2126,33.689,29.270000000000003
CC1NC11CC(C)C1=O,2.0269,0.21,34.663,39.010000000000005
N#CCOC1CC2OC12,3.7875,0.2692,29.358,45.55
OC1=NC=NC(=N)O1,3.3327,0.1946,22.121,83.00000000000001
OCCC1CO1,1.0902,0.343,23.19,32.76
O=COC1CCC2OC12,5.1296,0.2786,29.01,38.83
C1C2C3OCC4C1N4C23,0.4941,0.3071,25.909,12.24
O=CC1(CN1)C(=O)C#C,2.6404,0.1915,30.838,56.080000000000005
CNC=[NH+]C1=CC=N[N-]1,11.9772,0.1295,31.281,52.99
CN=C1C=CC(=O)O1,2.4836,0.1869,24.883,38.66
CC1CC1(C)NCC#N,4.4542,0.2704,37.339,35.82
CCOCCOCCO,1.8816,0.3339,39.017,38.69
CC1=CC2(CC2O)OC1,1.0325,0.2286,33.781,29.46
COC1CC2(CC2C)C1,0.9762,0.3252,36.887,9.23
N#CC#CCC1CO1,6.0138,0.2403,26.563,36.32
COC(C)C12CC1CC2,1.0538,0.3287,36.58,9.23
CCCN(CC)C(=O)C,3.5157,0.2665,40.423,20.310000000000002
OC(C#N)C1CC(=O)N1,2.8727,0.2599,31.228,73.11999999999999
CC#CC1CC1CC=O,2.8824,0.2152,35.178,17.07
CNC1C=CCOC1=O,4.4734,0.2177,31.563,38.33
CCOC1COC(=N)C1,3.9835,0.2845,33.288,42.31
CC1CC=CC(C)C=C1,0.0545,0.2562,36.003,0.0
OC1COCC1N1CC1,2.5097,0.3121,31.998,32.47
OC1CC11CC2NC12,2.3146,0.2985,28.308,42.17
COC1C(=O)CCC1=O,3.1923,0.1848,31.73,43.370000000000005
c1c(nn[nH]1)NC=O,0.7562,0.2264,23.147,70.67
CC1(CC1(C#C)C#C)C,1.1512,0.2625,38.57,0.0
N#CC12COC(CO1)C2,3.8667,0.2749,27.343,42.25
C1CC1(C=O)C#N,2.4123,0.2295,23.482,40.86
CCC1OC(C#N)C1=O,3.8993,0.2204,31.42,50.089999999999996
CCc1cc2n(n1)CC2,2.6123,0.262,30.645,17.82
CC(=O)C1C2OCC12C,3.5832,0.2171,33.635,26.3
CC(OC=N)C#N,3.401,0.2832,25.702,56.87
CC1C2CC3(CO)C2N13,1.9979,0.3125,32.738,23.240000000000002
O=C1C2CC3NC3C1O2,3.6315,0.2344,26.675,48.24000000000001
CC(C)(C)C1CCC1=O,2.5331,0.2182,38.661,17.07
CC(=N)Nc1n[nH]nn1,4.3325,0.2103,29.17,90.34
CC12C3C=CC1N=CN23,2.0536,0.2266,27.962,15.37
CCc1c([nH]nc1N)C,2.0719,0.2331,36.121,54.7
CC(O)C12CC1CC2=O,2.4139,0.2299,33.956,37.3
CCC1(C)C2OC2C1C,1.7031,0.3342,37.554,12.53
N=C1NCCOC(=O)N1,3.5089,0.2433,29.262,74.21
CC1(CN1C=[NH2+])C([O-])=O,2.474,0.2628,31.418,68.72999999999999
CC1OC1C(O)C#C,1.3062,0.2829,31.938,32.76
CC1C2C3OC3C(O)C12,2.0801,0.3105,31.426,32.76
CCC(C)C(=O)OC,1.6032,0.2819,34.68,26.3
O=C1CC2C3OC1C23,3.5596,0.2129,22.827,26.3
CC1C2C3CC1(C)C23O,1.3377,0.2974,35.082,20.23
CN1CCOC(C1)C#C,1.5134,0.2572,33.971,12.47
COCC1(O)CCC=C1,2.0202,0.2651,35.257,29.46
O=C1C2OC3C2OCC13,2.6308,0.2074,24.751,35.53
C#Cc1c(c(no1)N)N,3.8023,0.1848,31.609,78.07
CC12C3CC1N3C2C#C,2.1079,0.2619,31.541,3.24
CC(=O)C1CCN2CC12,1.9746,0.2168,32.279,20.08
CC1(O)C2CC(=O)CC12,2.2957,0.2239,33.433,37.3
O=C1C2COC11CCC21,2.8157,0.204,27.831,26.3
COC(C=O)C1CCO1,1.9426,0.2117,33.375,35.53
O=CC12C3CC1OCC23,3.7047,0.2241,27.64,26.3
CC1CC=CC2(C)OC12,1.6892,0.2422,34.19,12.53
OC(C1CC1)C1CCO1,0.9934,0.303,34.573,29.46
CC(C#C)C1(CO1)C=O,1.7589,0.2152,34.284,29.6
CC(C)(C=O)NC=O,2.5276,0.2163,32.757,46.17
CC12COC11CC2CC1,1.8966,0.293,31.585,9.23
CN1C2CC1(C)C1OC21,1.5529,0.2875,32.13,15.77
CC12CC(C1)N=CO2,2.1972,0.2662,26.421,21.59
OC12CN(C1)C2C1CO1,1.4868,0.3126,30.399,36.0
CC1CC2(CO2)C1=NO,1.9047,0.2319,33.378,45.120000000000005
CC1NC(=O)OC1C=O,5.9062,0.2258,30.155,55.4
CC12CC(C=O)C1CO2,3.0099,0.2155,32.099,26.3
CCC1(C)C2C3CN2C13,1.6357,0.307,33.876,3.24
CC1CC=CNC(=O)O1,3.9861,0.2298,31.403,38.33
OCC1(OCC1O)C#C,2.9634,0.2628,34.449,49.69
C#Cc1c(non1)C#N,2.7807,0.2043,25.378,62.71
OCC1OC2CC=CC12,2.6257,0.2547,30.428,29.46
CC12CC1(O)CC2=O,3.9658,0.2285,29.933,37.3
c1(c(=O)onc(n1)F)F,1.5781,0.1799,23.431,55.99
CC1=CC2NC2C1CO,1.2815,0.2427,33.632,42.17
N#CC1C2COC1CN2,4.3356,0.2751,27.698,45.05
OCC#CC12CCC1O2,1.7093,0.2487,32.08,32.76
