index,selfies,smiles,SA,pred_D,pred_P,pred_EG,pred_r0,vgae_score,reward,img_page,img_tile,D_phys_km_s,P_phys_kbar,EG_phys_m_s,r0_phys_g_cm3
52,[O][=N+1][Branch1][C][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][=Branch1][N+1][C][C][=O][Branch1][C][N+1][=Branch1][C][N+1][=Branch1][=O][O-1][N+1][=Branch1][C][C][=O][O-1][N][Branch2][Ring1][Branch2][C][=C][Branch1][=Branch1][C][=Branch1][C][=O],[N+][N+](CC([N+]CC=O)=C([N+](=O)[O-])[N+](=O)[O-])O[O-],1.678407953408093,0.555495034373742,0.260582885516365,0.4263844693733999,-0.620682657574119,,0.3125050019644748,mols/page_0003.png,12,8.161114692687988,281.1280517578125,6169.6123046875,1.6847400665283203
53,[Ring1][N][C][O][C][N][N][=N][O][N+1],[N+]ON=NNCOCN,1.481790468830701,-1.413369336885867,-1.5590624433476252,-1.310026096338675,-2.229163790809945,,-1.4900347626748376,mols/page_0003.png,13,6.966101169586182,194.20262145996094,4276.19189453125,1.5281505584716797
54,[O][=N+1][Branch1][C][C][=N][C][=N][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2][N][N+1][Ring2][Ring1],C[N+](=O)NC=N,1.4918943340952076,-3.099312739384742,-3.0475385797653605,-2.615240968198942,-4.047930546876556,,-2.9876022717547577,mols/page_0003.png,14,5.942808151245117,123.09732055664062,2852.956787109375,1.3510892391204834
55,[O][=N+1][Branch1][C][O-1][C][Branch2][C][Branch2][Ring1][#Branch1][C][=N][N][=C][Branch2][Ring1][Branch1][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=NC[N+](=O)[O-],1.481790468830701,1.2140575308556785,1.0176933566378703,1.0609124534373016,0.0708047491401156,,0.9893831781623194,mols/page_0003.png,15,8.560832977294922,317.2956237792969,6861.515625,1.7520580291748047
56,[O][=N+1][Branch1][N][C][=N][N][=C][Branch1][Branch2][N+1][=Branch1][C][=O][O-1],O=[N+]C=NN=C[N+](=O)[O-],1.481790468830701,0.7989338353088401,0.6473762417366753,0.6406945811751406,-0.0195741086593053,,0.6158979408655046,mols/page_0003.png,16,8.308871269226074,299.6053771972656,6403.30078125,1.7432594299316406
57,[C][N][=C][Ring1][Branch1][N][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])NC1=NC1,1.4278467081635289,-0.0802899531188462,-0.2667798127898445,-0.2071982277750504,-0.8060469911959588,,-0.2502514317067887,mols/page_0003.png,17,7.775221347808838,255.93565368652344,5478.73974609375,1.6666944026947021
58,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CC[N+](=O)[O-],1.501790468830701,-0.0644659753978981,-0.367497234206943,-0.1183609605290186,-1.277272667415038,,-0.2830624533543215,mols/page_0003.png,18,7.784825801849365,251.12432861328125,5575.60986328125,1.6208194494247437
59,[Branch1][O][=N+1][=N][C][O-1][N][C][N][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][C][C][N][C][Branch1][=Branch1][=Branch1][N+1][=Branch1][O-1][C][O-1][C][=O][C][N][N][C][=C][Branch1][=Branch1][N+1][C][C][=O][O-1],O=[N+]=NC[O-],1.4767229808842466,0.2540954746104051,-0.0009422295429727,0.2115150665449427,-0.9340563589541108,,0.0544887019894241,mols/page_0003.png,19,7.97817850112915,268.6348571777344,5935.31396484375,1.654232382774353
60,[O][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][=N][Ring1][Branch1][C][=N][C][Branch1][=Branch1],N=NC(CCO)[N+](=O)[O-],2.001790468830701,-1.651553904726054,-1.688301055560449,-1.4933089898892744,-2.172102708073721,,-1.6494976068347078,mols/page_0004.png,0,6.821533679962158,188.02882385253906,4076.336181640625,1.5337055921554565
61,[C][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][C][O],C=NN=C(C[N+]CO)[N+](=O)[O-],1.538091503851731,-1.360938564115505,-1.453928103917252,-1.30096907447609,-1.9022016683238376,,-1.414324463631009,mols/page_0004.png,1,6.997924327850342,199.22494506835938,4286.06787109375,1.559981107711792
62,[Ring2][N][O][N][O][N][=N+1][Branch1][C][O-1][C][O][C],COC[N+]([O-])=NONON,1.4796683620478217,-0.8987616713866221,-1.2329282435715505,-0.915110209803969,-2.2248902403314066,,-1.1214555866942717,mols/page_0004.png,2,7.278445243835449,209.7822265625,4706.81689453125,1.528566598892212
63,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch2][Ring1][#C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][O][=C][Ring1][=N][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][N][O],O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1O,1.9535676759431464,-0.1427428926941996,0.0484360263028525,-0.3286942399782617,1.1173654239954178,,-0.0433178701895996,mols/page_0004.png,3,7.7373151779174805,270.9936828613281,5346.2578125,1.8539432287216187
64,[C][C][Branch1][C][C][Branch2][Ring1][=N][C][O][C][=Branch1][C][=O][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],CC(C)(COC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1.8492669435287097,-1.3193265778209236,-1.410617839935628,-1.174681250201707,-2.0246713391292936,,-1.3548257384327502,mols/page_0004.png,4,7.023180961608887,201.2938995361328,4423.77490234375,1.5480583906173706
65,[O][=N+1][Branch1][C][O-1][C][C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=Branch1][=Branch1][=Branch2][=O][=Branch1][N+1][=Branch1][=O][=O][O-1],O=[N+]([O-])CCC=C(O[N+](=O)[O-])[N+](=O)[O-],1.5963039679725397,0.2915326710326243,0.0159179527258064,0.272376139887738,-0.8015211910330137,,0.1056609927914015,mols/page_0004.png,5,8.000901222229004,269.4402770996094,6001.67822265625,1.6671350002288818
66,[#N+1][S][=Branch2][/N+1][#N][S][O-1][/N+1][=Ring2][P][/N],[N+][SH]([O-])S,1.962440063862291,0.1844815998286947,-0.0512749076496937,-0.0120087939883587,-0.4460058736877191,,-0.0161024319193651,mols/page_0004.png,6,7.9359259605407715,266.2304382324219,5691.57861328125,1.7017452716827393
67,[O][=N+1][Branch1][C][O-1][N][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][C][Ring1][Branch2][C][C][Ring1][Ring2][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][N][Ring1][Branch2][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])N1CN([N+](=O)[O-])C2C1C1C2N([N+](=O)[O-])CN1[N+](=O)[O-],1.6492669435287095,1.350611026613017,1.3559651372344843,1.5937775388802995,0.8864357359733199,,1.402798630111327,mols/page_0004.png,7,8.643714904785156,333.4550476074219,7442.5634765625,1.8314616680145264
68,[N][N][=N][C][Branch2][NH1][Ring1][Branch1][/N][P],NN=NC(N)P,2.4718943340952078,-2.115422239418655,-2.132761895234517,-1.8476845611215345,-2.7136595147470537,,-2.0724858095866123,mols/page_0004.png,8,6.5399861335754395,166.79669189453125,3689.917236328125,1.4809837341308594
69,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch2][Ring2][=N][N][C][=N][N][Branch2][Ring1][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][N+1][=Branch1][C][=O][O-1][C][=C][Ring2][Ring1][Ring2][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring2][Ring2],O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.1193737172742675,-0.6396010234576002,-0.5141016680590274,-0.6358094955574475,0.2835883785543443,,-0.5143906332467014,mols/page_0004.png,9,7.435744285583496,244.12095642089844,5011.37255859375,1.772773027420044
70,[O][=C][Branch2][Ring1][Branch2][N][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.09260284350746,0.4723857624472374,0.328562792896834,0.3602430439192824,-0.2903518997394561,,0.3152991664297851,mols/page_0004.png,10,8.110671043395996,284.37548828125,6097.490234375,1.7168985605239868
71,[N][=N][NH1][C][=Ring1][#Branch1][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N][=C][Ring2][Ring1][N],C=N[N+]([O-])C(=NC1N=NN1)[N+](=O)[O-],1.996437499842364,1.2719703668043136,1.1239038167499562,1.1148712754704022,0.2284032497817653,,1.0677573810549048,mols/page_0004.png,11,8.595983505249023,322.3693542480469,6920.353515625,1.7674006223678589
72,[O][=N+1][Branch1][C][O-1][C][=C][N][Branch1][=C][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CN[N+](=O)[O-],1.481790468830701,1.104442978403439,0.87647783107346,1.0175215002837128,-0.2154288454185779,,0.8806959179408521,mols/page_0004.png,12,8.494301795959473,310.5496826171875,6814.201171875,1.724192500114441
73,[O][=N+1][Branch1][C][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][=Branch2],C=C([N+](=O)[O-])[N+](=O)[O-],1.4844996950521223,0.9678549153231076,0.7806842447138265,0.9711504976643124,-0.0335053934141288,,0.8222444497335457,mols/page_0004.png,13,8.411398887634277,305.97357177734375,6763.63720703125,1.7419031858444214
74,[N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][O][N+1][Branch1][C][O-1][=C][Ring1][S][Ring1][=Branch1],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c2no[n+]([O-])c12,1.3784079534080929,0.2158043081860674,0.3810592114303644,0.3505922511188062,1.2523826798305544,,0.4146910483346859,mols/page_0004.png,14,7.95493745803833,286.8832702636719,6086.966796875,1.867087483406067
75,[O][=N+1][Branch1][C][O-1][=C][N][=C][Ring1][Branch2],C=NC[N+](=O)[O-],1.4918943340952076,-1.0693058443395986,-1.384219184589585,-0.933453970339952,-2.527265365666058,,-1.2394893819348825,mols/page_0004.png,15,7.174932479858398,202.5549774169922,4686.814453125,1.4991296529769897
76,[O][=C][Branch2][Ring1][#Branch1][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N][Branch2][Ring2][#C][C][N][Branch2][Ring2][Branch1][C][N][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.742240083696136,1.1228972151557512,1.1443210426256072,0.6383177062593589,0.8716754558964418,,0.9092991925387276,mols/page_0004.png,16,8.505502700805664,323.3446960449219,6400.708984375,1.8300247192382812
77,[O][=N+1][Branch1][C][O-1][N][C][=N][O][N+1][=C][Branch1][N][O-1][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][C],O=[N+]([O-])NC=NO[N+]=C[O-],1.4796683620478217,0.9345367296838756,0.7594665562592582,0.8201271433460585,0.0402409038838623,,0.7555757692125932,mols/page_0004.png,17,8.391176223754883,304.9599914550781,6598.9580078125,1.7490825653076172
78,[O][=N+1][Branch1][C][O-1][C][C][Branch2][Ring2][=Branch1],CC[N+](=O)[O-],1.4967229808842466,-2.0769503801695817,-2.323441919620135,-1.6381964872871253,-3.917019083234697,,-2.147078578185749,mols/page_0004.png,18,6.5633368492126465,157.68780517578125,3918.34765625,1.3638337850570679
79,[#Branch1][/N+1][C][=N+1][Branch2][N][C][C][N][Branch1][N][C][=N][O][N+1][=Branch1][C][=O][O-1],[N+]C=[N+]CNC=NO[N+](=O)[O-],1.518091503851731,-0.4573118168968302,-0.7342362238850618,-0.405382935923397,-1.3165085139575408,,-0.5916910359605859,mols/page_0004.png,19,7.546385765075684,233.60501098632812,5262.634765625,1.6169997453689575
80,[O][=N+1][Branch1][C][O-1][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][=Branch1],CC(=CN[N+](=O)[O-])[N+](=O)[O-],1.4996683620478215,-0.5141059285740609,-0.7092529115905679,-0.3482653957938525,-1.6704858429357738,,-0.6121944526522756,mols/page_0005.png,0,7.511914253234863,234.79847717285156,5324.9169921875,1.5825392007827759
81,[O][=N+1][Branch1][C][O-1][C][N][=N][O][N+1][Branch1][C][O-1][N][=C][Branch2][Ring2][#Branch1][C][N][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])CN=NCC=N[N+]([O-])ON=NC[N+](=O)[O-],1.6798833105991515,0.4570425847642805,0.2140321215893641,0.4881872473032128,-0.5499670300281001,,0.3080468725068863,mols/page_0005.png,1,8.101358413696289,278.904296875,6237.00341796875,1.691624402999878
82,[O][=N+1][Branch1][C][O-1][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][NH1][Ring1][O],O=[N+]([O-])c1nc([N+](=O)[O-])c([N+](=O)[O-])[nH]1,1.4163039679725398,1.4827289063335929,1.6851354091624378,1.3450224436061091,1.6240346298996833,,1.49237851930642,mols/page_0005.png,2,8.723904609680176,349.1796875,7171.3154296875,1.9032686948776245
83,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CC[N+](=O)[O-],1.501790468830701,-0.0644659753978981,-0.367497234206943,-0.1183609605290186,-1.277272667415038,,-0.2830624533543215,mols/page_0005.png,3,7.784825801849365,251.12432861328125,5575.60986328125,1.6208194494247437
84,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch2][#Branch1][#Branch2][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch2][Branch1][O][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch2][Ring1][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][O][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring2][#Branch2][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Branch1][=Branch2],O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])c(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,3.223780554799501,-0.610654818555985,-0.4025920562373508,-0.6836559697004915,0.6139473001887226,,-0.4653793765596583,mols/page_0005.png,4,7.45331335067749,249.4478302001953,4959.19970703125,1.8049342632293701
85,[NH1][C][=N+1][Branch1][C][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][O][N+1][=Branch1][C][O-1][C][Branch2][Branch1][=Branch1][N+1],[N+]C[N+]([O-])C(O)C([N+](=O)[O-])[N+]([O-])=C[NH],2.59630396797254,0.9773907827432678,0.9185324612172058,0.682310938380869,0.4810643705667932,,0.7950116233991453,mols/page_0005.png,5,8.417186737060547,312.55865478515625,6448.68017578125,1.7919977903366089
86,[N][O][=N+1][Branch1][C][O-1][C][=N][C][=C][Branch1][Branch2][N][C][=N][O][N+1][Branch1][C][O-1][N+1][=Branch1][C][=O][O-1],NO[N+]([O-])C=NC=C(NC=NO[N+][O-])[N+](=O)[O-],1.6584079534080929,0.1171083160737018,-0.0780025639758981,-0.0332730477799425,-0.5569051208623121,,-0.0592232931737573,mols/page_0005.png,6,7.895033359527588,264.9536437988281,5668.3916015625,1.6909489631652832
87,[O][=N+1][Branch1][C][O-1][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=NC[N+](=O)[O-],1.481790468830701,1.2140575308556785,1.0176933566378703,1.0609124534373016,0.0708047491401156,,0.9893831781623194,mols/page_0005.png,7,8.560832977294922,317.2956237792969,6861.515625,1.7520580291748047
88,[Branch2][Branch1][Branch2][=Branch1][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][#Branch1][C][=O][O-1][N][=N][Ring2][=N][Ring2],O=[N+]([O-])C1=NNN=NC1[N+](=O)[O-],1.957024615544936,1.6159199443089012,1.687482495766541,1.362046563905316,1.0996822313133043,,1.4806374587123174,mols/page_0005.png,8,8.8047456741333,349.29180908203125,7189.87890625,1.8522217273712158
89,[O][=C][Branch2][Ring1][#Branch1][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][N+1][=Branch1][C][=O][O-1],O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.9774622165525828,0.3087959063836378,0.389718644995585,0.0858147441336918,0.6803844792040785,,0.2769929834186903,mols/page_0005.png,9,8.01137924194336,287.29693603515625,5798.24755859375,1.8114020824432373
90,[N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][#Branch2][N][C][C][O][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][Ring2][N+1][=Branch1][C][=O][O-1],Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(NCCO[N+](=O)[O-])c1[N+](=O)[O-],1.755885732905358,-0.520709858507647,-0.493177844557613,-0.3871560488525644,-0.2200281163633891,,-0.4303371569436797,mols/page_0005.png,10,7.507905960083008,245.12049865722656,5282.509765625,1.7237447500228882
91,[O][=N+1][Branch1][C][O-1][C][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][Branch1][N][=C][Branch1][Branch2][C][=C][Branch1][=Branch1][C][=N][O],O=[N+]([O-])C=NN=C(CN=CC=CC=NO)[N+](=O)[O-],1.7398833105991516,-1.6036648068243644,-1.5756932831855734,-1.354781916625516,-1.977794531272728,,-1.5345317422799636,mols/page_0005.png,11,6.850600242614746,193.4081573486328,4227.38916015625,1.5526219606399536
92,[O][=N+1][Branch1][C][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=N][N+1][=Branch1][C],[N+]C=C([N+](=O)[O-])[N+](=O)[O-],1.481790468830701,1.3823972513468843,1.3670182924942005,1.2876174216197578,0.7662448839187409,,1.2790253430000484,mols/page_0005.png,12,8.663007736206055,333.9830627441406,7108.7197265625,1.819760799407959
93,[N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][N][=C][Ring1][=N][N+1][=Branch1][C][=O][O-1],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],1.538407953408093,-0.6577960052874661,-0.5370726442612717,-0.6283175034293494,0.2229553913064019,,-0.527748624628284,mols/page_0005.png,13,7.424700736999512,243.02362060546875,5019.5419921875,1.7668702602386475
94,[C][C][N][=N][N][=N][NH1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][N][O-1][N][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][C][=C][Branch1][N][C],CCN=NN=NNC([N+](N)[O-])[N+](=O)[O-],2.07630396797254,-0.1779842784853966,-0.4430154164726649,-0.0167200036697716,-1.48723256977955,,-0.3106611821853791,mols/page_0005.png,14,7.715925216674805,247.51678466796875,5686.44140625,1.6003793478012085
95,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch2][Ring2][#C][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch2][Ring1][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][N+1][=Branch1][C][=O][O-1][=N][Ring2][Ring1][Branch2][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring2][Ring2],O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ncc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,2.1277737172742675,-0.8125232711082886,-0.6751121924026283,-0.8509596633768984,0.2810536365799675,,-0.6841873675704918,mols/page_0005.png,15,7.3307881355285645,236.4293975830078,4776.76806640625,1.7725262641906738
96,[C][=N][C][O][N+1][=Branch1][C][=O][O-1][C][=Branch1],C=NCO[N+](=O)[O-],1.4878467081635287,-0.7626716920057783,-1.0415713715383963,-0.6491451609430721,-2.1531154090134863,,-0.9260303711646212,mols/page_0005.png,16,7.361045837402344,218.92344665527344,4996.8310546875,1.535554051399231
97,[O][=N+1][Branch1][C][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=C[N+](=O)[O-],1.4844996950521223,1.159079774877526,1.0853206260745547,1.0881108342793635,0.4408048311302908,,1.0404249170627948,mols/page_0005.png,17,8.527463912963867,320.5262145996094,6891.17333984375,1.7880784273147583
98,[O][=N+1][Branch2][Branch1][N][C][=N][C][N][Branch1][Branch2][N][=N][N+1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]C=NCN([O-])N=N[N+]O,1.498091503851731,0.7691556577924655,0.500340273589253,0.5993867520057674,-0.4455809676659275,,0.5125705868811439,mols/page_0005.png,18,8.290797233581543,292.5813903808594,6358.2578125,1.7017866373062134
99,[O][=N+1][Branch1][C][O-1][C][Branch2][Ring1][#Branch1][C][=N][N][=C][Branch2][Ring1][=Branch1][C][=N][O][N+1][Branch1][C][O-1][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])CC=NN=CC=NO[N+]([O-])=CC[N+](=O)[O-],1.7198833105991516,-0.4751501268030881,-0.6569752946797662,-0.3543678922807164,-1.0661323344885454,,-0.5313917457318547,mols/page_0005.png,19,7.535558700561523,237.29580688476562,5318.2626953125,1.6413744688034058
100,[O][O][=N+1][=N][O][C][N][C][=N][N][N][=C][N][=C][Ring2][Branch1],C1=NC=NNN=CNCON=[N+]OO1,1.5363039679725397,-1.0743487453916674,-1.05507797973852,-1.2093729665450297,-0.8242322342208234,,-1.098529091322641,mols/page_0006.png,0,7.171871662139893,218.27822875976562,4385.9462890625,1.6649240255355835
101,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][P],O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2ccnn2)c([N+](=O)[O-])c1,1.4839038473124213,-1.169492159445542,-1.03846055547452,-1.0240412050258625,-0.3447312989375712,,-0.9960777906341176,mols/page_0006.png,1,7.114123821258545,219.07205200195312,4588.0361328125,1.7116045951843262
102,[Cl][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C],[N+]C(CCl)[N+](=O)[O-],1.987846708163529,-0.2706427733886724,-0.4638325542193473,-0.5444081767349714,-0.748681004714991,,-0.4762502030674926,mols/page_0006.png,2,7.6596856117248535,246.5223388671875,5111.03857421875,1.6722791194915771
103,[N][O][=C][Branch1][Branch1][C][=N][O][N+1][Branch1],[N+]ON=CCON,1.4878467081635287,-1.7729056345763157,-1.9093705491233115,-1.5386827618309342,-2.584352163175936,,-1.794477366974874,mols/page_0006.png,3,6.747878551483154,177.4682159423828,4026.859619140625,1.4935721158981323
104,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][#C][N][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][Ring1][Branch2][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][Ring2],O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cnc([N+](=O)[O-])n2)c([N+](=O)[O-])c1,1.5524242818454757,-0.3088600914411618,-0.2624104881222439,-0.2846141363922336,0.3918549227120725,,-0.2174778071765375,mols/page_0006.png,4,7.636489391326904,256.1443786621094,5394.32373046875,1.7833130359649658
