smiles,mu,gap,cv,TPSA
C1OC2C3CC1COC23,2.2407,0.2845,27.596,18.46
NC1(COC11CC1)C#N,2.1699,0.2661,32.397,59.04
CC#CC(C)CCCO,1.4405,0.3034,40.974,20.23
CC(C)(CCO)O,0.1324,0.3217,33.548,40.46
CC1C(CC#N)C1C=O,5.8678,0.2247,33.603,40.86
CN=C1OC(C)(C)C1C,2.452,0.2774,38.46,21.59
CCC1C2CC1(C)OC2,1.5614,0.3179,35.257,9.23
CC1(C)OCC1(O)C#C,2.1904,0.2691,37.642,29.46
OC1CC23CC4C2C1N34,1.5151,0.2959,27.919,23.47
C1OC11CCC2OC2C1,0.6621,0.3511,29.846,25.06
CN=C(C(=O)N)N,1.7515,0.2169,28.436,81.47
COCC#CC#CC#C,1.7846,0.1801,33.859,9.23
C#CC1C2CC1(O2)C#C,1.6151,0.2538,31.081,9.23
Cc1cc(=O)cc[nH]1,6.7669,0.2022,26.838,32.86
O=C1OCC11NC1C#N,7.1466,0.2537,27.11,72.03
O=CN1CC2C=CCC12,4.2264,0.2486,28.739,20.310000000000002
O=C1C2CC1C1CN1C2,1.8561,0.2174,28.026,20.08
c1ccnc(c(=O)c1)O,3.8742,0.1606,26.907,50.19
CCCC(C#C)C#CC,0.6633,0.2873,39.719,0.0
CC(=NO)COC(=O)N,2.1482,0.2522,35.471,84.91000000000001
CC1CC2C(C)(O)C12O,1.3147,0.3034,37.932,40.46
C1CC1c2[nH]nc(n2)N,2.2197,0.2293,30.427,67.59
OC1(CC2CN2C1)C#N,2.7023,0.2572,30.574,47.03
CCCCC1=CCCC1,0.2434,0.2588,37.505,0.0
CC(C#CCO)C1CO1,1.8986,0.2819,35.616,32.76
CCC1(C)OCC11CN1,1.9237,0.3092,36.501,31.17
CC1(O)CCCC11CN1,2.7459,0.2955,35.885,42.17
C1OCC2COCC1O2,0.9637,0.2978,28.236,27.69
CC(C)(CO)C(=O)OC,0.4409,0.2816,39.412,46.53
CC1(CO1)C(O)C=O,1.1211,0.2236,30.399,49.83
OCC1(O)C=CC2OC12,1.5774,0.2417,31.644,52.99
CC1C2CC3(CC3)C12C,0.2791,0.3231,36.417,0.0
c1cnc(c(c1N)N)O,2.0141,0.2074,31.237,85.16
CC1(OC1C#N)C1CN1,3.0445,0.2516,32.019,58.260000000000005
CCCn1nccn1,0.7555,0.2567,27.229,30.71
OC12CC3(O)CC1C2C3,1.6415,0.3121,31.447,40.46
O=C1CC2C3C4C(C14)N23,2.3659,0.2093,25.905,20.08
Cc1c([nH]c(=NC)o1)O,2.7647,0.2246,33.977,61.519999999999996
CC1CC(C)(C)C=C1C,0.3343,0.2586,40.217,0.0
Cn1cc(c(=O)cn1)N,5.433,0.1681,30.714,60.91
CNC1(CNC1C)C#N,3.6502,0.2635,35.543,47.849999999999994
OC1C(OC1=O)C1CN1,2.1666,0.2465,30.12,68.47
CCCc1c(cc[nH]1)C,1.6996,0.2404,36.597,15.79
CC1COC1CC1CO1,2.5639,0.3231,33.803,21.759999999999998
[O-]C(=O)C[NH+]=C1CCN1,7.7214,0.2548,31.251,66.13
CN1C2CC1(C)C2O,1.8747,0.2696,31.978,23.47
CCCCC1CC1CC,0.1145,0.3525,41.51,0.0
N#CCC1C=CC2CN12,5.19,0.2278,29.131,26.799999999999997
CCOC(C)C(C)C=O,3.1033,0.2265,40.152,26.3
C#CC1C=CCC2CN12,1.6434,0.2403,31.115,3.01
C1CN1C1CCC2NC12,2.2253,0.2878,31.254,24.950000000000003
CC#CC1(C)CC1CO,1.4605,0.2852,38.84,20.23
OC1CC(=O)C=C1C#C,4.1206,0.1694,31.117,37.3
CCCC(=O)C1CO1,1.8964,0.2239,31.174,29.6
COC=NCC#CC#N,2.7432,0.2193,32.32,45.379999999999995
CCC12COC(O1)C=C2,1.7937,0.2449,30.682,18.46
CC1C2OCC1(O)C2O,2.19,0.2874,33.496,49.69
N=C1OCC2CCC2=C1,3.9855,0.2135,29.049,33.08
CC(=NC(C=O)C=O)N,3.9483,0.1948,34.772,72.52
CCC(C)NC(=O)CC,3.2941,0.2767,41.055,29.1
CC1CCC1C1CCO1,1.5767,0.3197,34.405,9.23
CCC(=O)C(=O)OCC,1.3159,0.1819,35.914,43.370000000000005
O=C1CCC=CC2NC12,2.5948,0.2109,29.834,39.010000000000005
OC1CC2CC2(O)C=C1,1.9725,0.2373,33.309,40.46
CC1C2C3CC3(CO)N12,2.3835,0.299,33.244,23.240000000000002
CCC(CO)(C=O)C#N,2.1648,0.2199,36.013,61.089999999999996
C#Cc1c(ocn1)CO,1.3718,0.2138,29.575,46.260000000000005
CC1CC2C1C21CCO1,1.5509,0.2993,32.643,9.23
CCNC(=O)C(O)C#C,4.2332,0.2687,36.252,49.33
C1C2C3C=CCC=C1C23,0.4019,0.202,28.924,0.0
CC1CN1C(CO)C=O,4.1912,0.2203,35.772,40.31
c1c(c(c(o1)O)N)N,0.8452,0.2252,29.736,85.41
CCc1nccc(=O)o1,2.7862,0.1956,29.534,43.1
CC1CC2(CC2)C(=N)O1,3.0763,0.2783,32.719,33.08
CC1CN1C(=N)NC=O,4.6529,0.2271,33.054,55.96
C(=O)C(C=O)(C=O)C#N,0.4838,0.2143,30.225,75.0
C1C2N1CC21CC1,1.5928,0.3055,23.807,3.01
C1C=C(CC1=O)CC#N,4.2672,0.2256,30.076,40.86
[O-]C(=O)C12C[NH2+]C1CN2,5.4978,0.2403,29.64,68.77
CC#Cc1ccon1,3.0951,0.219,25.449,26.03
CC1(CN=COC1=O)C,2.103,0.2477,32.248,38.66
CC(C)(C=O)OC,2.7111,0.2262,30.81,26.3
OCC1=CC2(O)CC1C2,2.3101,0.2363,33.1,40.46
CC12C3CN1C3C21CN1,1.7867,0.2938,30.599,25.18
CC1CC=CC(=O)C=C1,4.1521,0.1787,31.854,17.07
C1CC(=NO)C(=NO)C1,0.7666,0.1862,32.048,65.18
CCC(C)CC(=O)C=O,1.1421,0.156,37.763,34.14
COC1=CN=NOC1=N,4.0993,0.1704,28.877,72.0
CC1OCC11CC(=O)N1,2.0716,0.2811,31.906,38.33
C1CC1C1C=CC2NC12,1.4092,0.2431,30.773,21.94
O=COC(C#C)C#N,4.237,0.2688,26.847,50.09
CC1CCOC(C)C1C,1.1605,0.3208,38.312,9.23
CC1(CO)N=COC1=O,2.8512,0.2424,30.983,58.89000000000001
COC1C2NC2C11CN1,1.4319,0.2982,31.909,53.11
CC1CC(O)CN2CC12,0.3957,0.2893,34.668,23.240000000000002
CC(=O)C12CCC1CC2,2.6174,0.2273,33.884,17.07
OC1CC11COCC1O,2.2822,0.3197,33.051,49.69
O=C1CCC2(CN2)C1=O,5.5767,0.1388,29.389,56.080000000000005
CN(C)C(=N)C(=O)C=O,2.1291,0.1234,34.673,61.230000000000004
O=CCC1C2CC1C2=O,2.107,0.215,29.798,34.14
CCC1C=CCC1=O,2.4572,0.2225,29.586,17.07
CC1(CC12CC(=O)C2)C,2.9434,0.221,36.166,17.07
N=C1CC2C3C2C(=O)N13,5.6657,0.2322,25.94,44.160000000000004
CC(=N)OC1=CN=CN1,5.0663,0.2037,29.608,61.76
OC1CC(C1)OCC=O,2.5051,0.2144,34.036,46.53
c1nc2c(o1)CN=C2N,1.1247,0.2128,26.15,64.41
C#CCc1ccoc1N,0.9955,0.2188,32.228,39.16
COC1CCCC1C#N,4.8482,0.2956,33.289,33.019999999999996
c1cnc([nH]1)N2CC2,2.0897,0.2473,24.888,31.689999999999998
C1OC2C3CC1C=CC23,1.2848,0.2319,27.483,9.23
CC12NC(=O)C1C2O,3.5981,0.2533,28.362,49.33
CN(C)C=[NH+]CC([O-])=O,7.4702,0.237,35.171,57.339999999999996
CCN1CC=CNC1=O,2.9495,0.2214,32.716,32.34
c1c(non1)C(=O)C=O,1.3885,0.1464,25.048,73.06
O=CC1OC11CC=CC1,2.8333,0.2162,29.967,29.6
O=CCC1NC1C1CC1,3.2521,0.2193,33.72,39.010000000000005
[O-]C(=O)C1[NH2+]C2CCC12,5.1361,0.2628,29.437,56.739999999999995
N#CCCC1COC=N1,4.3863,0.2692,29.693,45.379999999999995
CC1CC(CO)=CC1O,3.2084,0.2566,36.448,40.46
CC1CC2(O)C(O)C2O1,1.2907,0.3008,33.849,49.69
C1C=CC(=O)OCC1=O,2.5902,0.1931,28.403,43.370000000000005
CC#CC1OCOC1=O,3.2802,0.256,29.765,35.53
CC12CN3CC1(CO)C23,3.1666,0.2857,33.122,23.47
NC1=CC(=O)C(O)C1=O,4.8284,0.1697,30.273,80.39000000000001
CN1C(=N)OCOC1=O,2.8579,0.2619,28.372,62.62000000000001
NC1=NCC2(OC12)C=O,3.7483,0.1997,29.278,67.97999999999999
CC1OCC=C1C=O,2.9567,0.1817,27.825,26.3
CC1C=CCCC=C1,0.0403,0.2568,30.406,0.0
CCC(OC(C)=N)C=O,2.2017,0.2266,36.735,50.15
CN=COC(C)CC#N,4.0808,0.2697,35.969,45.379999999999995
CC(C1CCC1)C(N)=O,3.297,0.2749,37.194,43.09
CC1(O)CC11CCC1O,1.4469,0.3145,37.195,40.46
CC1(C)CC2OC2C1=O,2.8199,0.2084,32.832,29.6
COC1(C)C(C)C1CO,2.9718,0.314,39.779,29.46
CC1(C#C)C2CCCC12,1.1333,0.2927,34.896,0.0
OC1CN2C1CC2=O,4.0606,0.2378,26.067,40.54
Cc1cnoc1NC,4.0673,0.2179,28.978,38.06
CCC12CC1(C)OC2C,1.6777,0.3015,38.002,9.23
CC(C)NC(CO)C#N,3.672,0.263,38.542,56.05
CCN1C=NOC1=N,3.5604,0.2255,26.858,54.81
Cc1c(oc(n1)C)C,1.4563,0.2333,30.221,26.03
CCC#CC(C)C#N,4.1325,0.2867,32.521,23.79
c1cnn(c1N)C2CC2,3.2544,0.2393,31.116,43.84
CC12NC1C1OCCC21,2.6314,0.2888,30.766,31.17
c1conc1CC(=O)N,2.944,0.2164,29.157,69.12
OC1CCCC=CC1,1.1329,0.2563,30.805,20.23
N=COC12CC3C(C1)C23,3.278,0.2678,29.558,33.08
FC1=CC(=N)NC=N1,3.986,0.1788,23.107,52.53
CC(C)(C#N)N1CC1,2.687,0.2835,32.212,26.799999999999997
CC(=O)NCCC=O,3.8405,0.2224,31.854,46.17
CCC1C2C=CC(O)C12,1.7736,0.2354,34.143,20.23
COCC(CO)OC,2.4836,0.3355,34.709,38.69
C1C2CC1C1CC(C2)O1,1.5112,0.3153,28.659,9.23
COCCCC1CC1C,1.0205,0.3391,39.702,9.23
CC1CN1CC(O)C=O,3.0634,0.2041,35.456,40.31
CC1C(N=CN1C)C#N,6.015,0.2377,32.314,39.39
Cn1c(=O)ccnc1F,0.9976,0.2009,27.34,34.89
OC12CCC=C1C1OC21,2.2662,0.231,28.922,32.76
OCCOCC(O)C=O,1.505,0.2196,35.62,66.75999999999999
NCC1=C(N)OC(=N)N1,5.1055,0.2116,33.259,104.82
N#CCC1COCC=C1,3.4306,0.2642,30.664,33.019999999999996
OC1CCNC=C1C=O,6.4567,0.1856,31.311,49.33
CNC(=O)N1CC1C#C,3.6408,0.2713,34.097,32.11
Cn1c(c(nc1N)O)O,1.7554,0.2156,34.308,84.30000000000001
COC(=O)C1CC1C=O,3.7497,0.2184,32.315,43.370000000000005
C1CC2C1N1C=NC=C21,4.1318,0.2499,26.007,17.82
c1c(onc1O)CCO,1.6168,0.2466,31.036,66.49000000000001
OCC(=O)C12CCC1N2,4.1585,0.2271,31.705,59.239999999999995
CC1CC(N)(C#N)C1O,2.8007,0.2871,35.902,70.04
c1c(c(c(nn1)O)N)F,3.6518,0.2028,28.335,72.03
c1c(coc1N=CN)N,2.4593,0.1664,32.478,77.53999999999999
CC(C)CC(C)CCO,1.3969,0.3383,44.033,20.23
CN1CCC1C#CC#N,5.6298,0.1941,31.914,27.03
OC1(CNC1C#N)C#C,4.5866,0.2528,32.358,56.05
OCC12COC(=O)C1N2,2.8096,0.2614,29.236,68.47
COc1cccnc1N,2.9245,0.1954,31.028,48.14
c1cc2n(c1)C(=O)C=C2,2.7836,0.1322,25.085,22.0
O=C1CCC2C3NC3C12,3.8448,0.2084,28.438,39.010000000000005
CC#CC(=NO)CO,1.0207,0.202,32.41,52.82000000000001
CC1OCC(C)(O)C1C,1.9046,0.2953,38.75,29.46
CCN=C(N)N(C)C=O,3.8716,0.2302,37.306,58.69
COCCC#CCC=O,1.8986,0.2196,35.967,26.3
CCc1coc(=NC)o1,3.2908,0.2313,32.756,38.64
CCC(C)C1C(C)N1C,1.3473,0.2839,42.001,3.01
CC12CCC(O)C1(C)N2,0.4893,0.2995,36.565,42.17
CC1OC1CC(O)C=O,2.4134,0.2181,34.926,49.83
CC1CN(C1)CC=O,3.0036,0.2024,30.879,20.310000000000002
CC1CC2CC(CO)C12,1.2701,0.3303,35.686,20.23
CC(C)C(CO)CCO,2.0098,0.3253,42.6,40.46
NC12C3OC3C1NC2=O,5.1875,0.2463,28.791,67.65
CCOc1c(cco1)O,1.7775,0.2198,32.292,42.6
c1cc(c(cc1O)F)O,1.6508,0.1999,29.431,40.46
OCC1C2CC(O2)C1O,2.7549,0.3163,30.74,49.69
O=CCC1NC1C1CO1,1.9093,0.2197,31.981,51.540000000000006
CCC12CCC1C=CC2,0.1433,0.2615,34.236,0.0
COC1(CN2CC12)C#N,3.4776,0.2637,31.181,36.03
OC1CC11C2CN2C1=O,3.458,0.2275,29.941,40.31
Cc1cnc(nc1O)F,3.0389,0.2228,27.701,46.010000000000005
C#CC1C2OC1C1NC21,2.2705,0.2839,28.221,31.17
CC1C2(C)C3OC2C13C,1.9417,0.3081,34.951,9.23
C#CCc1nc(co1)N,1.3563,0.2105,31.185,52.05
Cc1c2c(nc[nH]2)no1,6.6435,0.1934,26.491,54.71
COC1CCCC1C#C,1.6177,0.2959,35.361,9.23
CC1(C)C2CC1C=CC2,0.1558,0.2504,34.527,0.0
O=C1COC(C=C1)C#N,2.8077,0.1776,27.862,50.09
CC1=CC2NC2C1CO,1.2815,0.2427,33.632,42.17
CC#CCOCCC=O,3.1552,0.2238,36.184,26.3
COCC12CC(O)(C1)C2,2.047,0.3355,34.828,29.46
OCCC1(O)C2COC12,1.1874,0.2931,34.102,49.69
O=C(C#C)C1CN=CO1,3.3481,0.187,28.512,38.66
C1CN1C12CC(C1)CC2,1.0374,0.3098,31.547,3.01
OC1CC2(CC2)C1C#N,3.7048,0.2981,32.438,44.019999999999996
CC12C3OC1C3C2C=O,1.3316,0.2171,29.799,26.3
c1c2c(no1)CCOC2,2.3851,0.2417,26.239,35.260000000000005
N=C1NN=C2OCCN12,2.3648,0.2437,26.768,66.69
COC(C)C1(O)CCC1,1.64,0.3157,38.934,29.46
NC(=O)C1OCC2OC12,3.3934,0.2754,29.554,64.85000000000001
CCN(C)c1ccon1,3.2891,0.214,32.847,29.270000000000003
CC1(O)CC(O)C1=NO,1.9301,0.2358,36.386,73.05
c1(nc(no1)N)C(=N)N,4.6015,0.1932,30.009,114.80999999999999
CC1OC2(COC12)C=O,2.1837,0.2057,30.494,35.53
NC1=NCC(=O)C1C#C,2.8943,0.2061,31.403,55.449999999999996
O=CC12CC1C1NC21,2.8675,0.2049,25.626,39.010000000000005
CC1CC(C)=CC1C#N,4.276,0.2571,34.328,23.79
C1C(CO1)COCC=O,2.0572,0.2197,32.626,35.53
CCC1(CN(C1)C)OC,0.91,0.2916,38.96,12.47
CCC1C2CC(O)CN12,1.3393,0.2824,34.726,23.240000000000002
OC1CN=COC11CC1,1.5962,0.2657,31.153,41.82000000000001
C[NH+]1CCC(C1)C([O-])=O,5.6936,0.2754,32.086,44.57
C1CN=C(N(C1)C=O)N,1.9823,0.2279,31.003,58.69
OC12CC1(OC2)C#N,5.4382,0.2424,26.465,53.25
CC(O)C1(CCC1)C=O,2.933,0.218,35.919,37.3
CC1(O)CC2C1OC2=N,2.6364,0.2847,32.392,53.31
CCC1(O)CC1CC#C,1.6725,0.3075,38.852,20.23
CCOC(=O)CC(=O)C,2.5251,0.2275,35.696,43.370000000000005
OC1CC(C2CO2)C1=O,0.7201,0.2177,31.663,49.83
COC1CN=C(CO)O1,3.5234,0.2819,32.371,51.05
COC(C#N)C#N,4.3677,0.2781,24.111,56.809999999999995
CC1(C)CC(O)C(O)C1,2.4823,0.2957,38.326,40.46
CC1=CNC(=O)CC1=O,3.8709,0.1783,30.521,46.17
CC1(CC=O)NC1CO,3.0065,0.2086,36.223,59.24000000000001
C#CCCOC(=O)C=O,1.3004,0.1804,32.486,43.370000000000005
CCOC(=O)CO,3.1154,0.2869,28.091,46.53
O=C1C2CC1OCO2,3.2227,0.1974,23.785,35.53
O=CC12COC1C(=O)O2,1.4986,0.21,26.434,52.60000000000001
OC1C2CC2C1C1CC1,1.5536,0.3132,33.516,20.23
c1cc(nc(=O)nc1)O,4.8915,0.1655,26.172,63.08
C#CC12CCC(CC1)C2,0.8738,0.3072,32.328,0.0
CCC1CC2COC1O2,1.7022,0.3333,31.216,18.46
O=C1CCCC(C1)C#C,3.0361,0.2221,32.789,17.07
C1CC2OCC3OC23C1,2.3666,0.3164,28.779,21.759999999999998
CC#CC1(C)OC1CO,2.5428,0.2773,37.067,32.76
CC(N=COC=O)C#N,3.2262,0.2448,31.859,62.449999999999996
Cn1c2c(nn1)ocn2,3.1528,0.21,24.212,56.74
CC1CC(CO)OCO1,1.8946,0.3481,34.283,38.69
N=C1OC2C(OC12)C#C,2.9491,0.2601,28.067,42.31
Cc1cc(c(cn1)F)N,3.2414,0.2182,31.052,38.91
CC1=CC(=N)C(F)=CO1,3.4276,0.1942,29.226,36.99
CC(C)(C)C1CC1CO,1.3531,0.3305,41.758,20.23
CC1CCC2(C)OC2C1,1.7547,0.3373,35.617,12.53
CC1CC(O)C(C)C1=O,2.0339,0.2157,36.29,37.3
C#CC12COC3C1CC23,1.1342,0.2797,28.68,9.23
CC12OC1C1C2CC1=O,4.0664,0.2135,30.045,29.6
OC1=NNC(=N1)C1CN1,2.1425,0.2322,27.924,83.74000000000001
CC1OC2COCC12C,2.1413,0.3246,33.161,18.46
CC1OC1C1C2CC1C2,1.6191,0.3501,31.886,12.53
CCC1CCOCO1,1.7359,0.3497,30.188,18.46
CC1C2CC3(O)CN1C23,2.3316,0.2711,32.077,23.47
CCC(C#N)(C#N)N,3.9476,0.2779,31.32,73.6
CC1CCC2CC1(C)C2,0.0797,0.3481,35.999,0.0
CC12CC(O)(CO)C1N2,2.5429,0.2943,35.752,62.400000000000006
C#CCc1conc1N,3.1594,0.2326,30.83,52.05
CN(C)C(CN)C#N,3.4859,0.2656,34.109,53.05
C1CC2OCC=CCC12,0.9623,0.2618,31.202,9.23
C(=O)c1nc(no1)C#N,2.3602,0.1855,24.102,79.78
CCC1OCCC1=O,1.7683,0.2169,29.58,26.3
OCC12COC1C(=O)O2,2.9056,0.2457,28.651,55.760000000000005
CC1CC1N=C1CCO1,2.108,0.2546,33.138,21.59
CN(C)c1cc[nH]c1O,0.218,0.2395,34.643,39.260000000000005
CC1OC1C1(C)CC1,1.6192,0.342,32.779,12.53
c1c(c(n[nH]1)CO)C=O,3.6947,0.2019,29.264,65.97999999999999
CC(O)C(O)C(C)(C)C,0.2259,0.311,44.423,40.46
CC1C(=O)CC(O)C1=O,1.3942,0.2007,32.485,54.37
OC12CC3C1C1C2CN31,1.6795,0.2783,27.653,23.47
c1c(non1)N2CC2,4.0116,0.2151,22.921,41.93
CC(C)(CCCO)C#C,1.1305,0.3193,41.861,20.23
c1cnc([nH]1)CNC=O,2.2328,0.2259,28.791,57.78
CC1=C(C)CC(C1)C#C,1.0363,0.2537,36.825,0.0
CCOC(=O)N(C)C=N,2.0556,0.2498,35.282,53.39
COCc1cc(oc1)N,1.9644,0.2263,33.363,48.39
C1CN1C(=O)N2CC2,2.7764,0.2691,27.2,23.089999999999996
CCn1ccnc1C#C,3.9957,0.2023,31.729,17.82
C1CC1(CC=O)O,1.7151,0.2209,27.249,37.3
C1NC1C12CCCC1O2,1.3664,0.3203,31.056,34.47
CC(O)C1COC(C)C1,1.6122,0.3101,37.658,29.46
C1C2C3C2C2OC3C12,1.8822,0.3284,21.669,9.23
OC1C2CCC1C(=O)O2,4.3567,0.2754,28.426,46.53
c1c(cncn1)N,3.7857,0.1943,21.137,51.8
CCCC1C(C)C1(C)O,1.3544,0.3126,42.102,20.23
CC1C2C3OC3C12C,1.901,0.2847,29.841,12.53
COCc1cnno1,4.6257,0.2327,25.925,48.150000000000006
COC1(C)CC1(O)C#C,2.009,0.2686,38.381,29.46
CC1=C(C[NH3+])OC([O-])=C1,3.2915,0.1771,37.938,63.84
C1C2CC34COC23C1N4,2.3216,0.2657,27.215,21.259999999999998
CCC(C)C1(CO1)C=O,2.0525,0.2202,36.82,29.6
OC1COC2C(C=O)C12,4.2897,0.2207,30.144,46.53
O=C(CCC#C)C1CO1,2.0042,0.2196,33.455,29.6
OC12C3C1C1CC3C2=C1,3.5079,0.1853,28.22,20.23
CC1=C(C(=O)NC1)C#C,4.6332,0.1983,32.52,29.1
CC1=COC(=N)C(F)=C1,4.1547,0.1673,29.463,36.99
O=C1COC2CCC2=C1,3.7747,0.1781,28.546,26.3
C(C1CN1)C1=NCCO1,1.5721,0.2652,30.487,43.53
CCOCC1CN1C=O,4.2707,0.26,34.565,29.310000000000002
CCCn1cccn1,2.2172,0.2623,28.472,17.82
CCn1c(c(nn1)O)O,3.0725,0.2194,32.2,71.17
CC1=CC(=NO)C(O)C1,1.4391,0.1922,33.989,52.82000000000001
CCC(C)C(=O)C(C)O,2.9314,0.2328,40.475,37.3
CC#CC1(O)CCC1O,2.4766,0.2697,36.64,40.46
c1cc-2[nH]ccnc2c1,4.297,0.1275,25.475,28.68
c1cc(nc(c1N)N)F,3.7148,0.1889,29.838,64.92999999999999
OC1CC1C1=NNN=N1,2.9066,0.2065,27.288,74.69
CC1CC2C3CC1C23O,1.3566,0.31,32.876,20.23
OCC1=NCC(O1)C#C,2.9472,0.2707,31.525,41.82000000000001
CCN=C1OCC2OC12,2.8348,0.2547,30.691,34.12
CC#CC1(C)C2CCC12,0.0801,0.2864,35.712,0.0
CCc1ccoc1CC,0.636,0.2327,34.952,13.14
N=C1OC2CC=CCC12,2.6494,0.2617,28.921,33.08
CCC(C#C)C1(O)CC1,0.9773,0.2943,38.517,20.23
C1C2CC3=C(ON=C3)C12,3.7579,0.2266,25.584,26.03
CCC1C(=O)CC1(C)C,2.7881,0.2203,38.783,17.07
OC12CC1C=CCCC2,1.3046,0.2496,33.531,20.23
Cc1nc(on1)COC,2.3206,0.249,31.134,48.150000000000006
CCC1(CCC=C1)C=O,2.4615,0.208,34.645,17.07
C#CC1OC2(CC12)C#C,1.9135,0.233,31.553,9.23
CC1COC2CC12,1.4629,0.3139,25.026,9.23
O1C2C3C4C1C1C2C3N41,1.0909,0.2717,21.596,12.47
CCOc1[nH]cc(n1)N,1.7804,0.2331,33.983,63.92999999999999
CCC(=O)C12CC1CC2,2.6641,0.2264,34.417,17.07
C1CC(=O)CC1=O,1.5763,0.1984,23.054,34.14
C1CC1(C(=O)C(=N)N)O,1.7949,0.1765,34.104,87.17
CCCCCC#CCC,0.1885,0.302,41.418,0.0
CC(=O)NC(CN)C#N,5.0843,0.2599,35.957,78.91
CNc1nc(no1)N,2.9499,0.2431,27.571,76.97
CN=c1nccccn1,4.6147,0.1498,28.987,38.14
CC1COC(C#N)C1=O,4.491,0.2151,30.518,50.089999999999996
CC1(C(=O)CCCN1)C,3.1117,0.2096,36.126,29.1
C#Cc1cnnn1C=O,5.3475,0.184,26.782,47.78
CC(N=C1CCO1)C#N,4.6507,0.2725,31.602,45.379999999999995
CC1(C(=O)C=CCN1)C,2.9568,0.1626,34.403,29.1
C1CC11OC2C=CCC12,1.7863,0.2349,29.661,9.23
C1OC11CCC2OCC12,0.9753,0.3207,29.316,21.759999999999998
OC12CC1C1CCC1=C2,1.6038,0.2366,30.999,20.23
COC1CC1(O)C1CN1,1.8288,0.288,35.046,51.400000000000006
COCC(C)(O)C(N)=O,2.8672,0.2745,38.889,72.55000000000001
C#CC12CN1CC21CN1,2.167,0.2376,31.13,24.950000000000003
OCC(OC=O)C1CO1,2.3044,0.2712,32.129,59.06
O=C(C#N)C12CC1CC2,4.5215,0.1968,29.701,40.86
CC1CC2CCC2C1O,1.3528,0.316,34.766,20.23
NC1=C(C=NO1)C1CN1,3.5449,0.2261,29.533,73.99
O=C1C2CN2C1CC#N,3.4033,0.2182,28.655,43.87
CC12C3N1CC2OC3=N,3.271,0.2538,28.552,36.09
O=C1C=C2COC3C1C23,3.8193,0.1683,25.397,26.3
CC1CC(C1)(C=O)C#C,2.141,0.2206,35.326,17.07
CC1(C)CC1C#CCO,1.9814,0.2684,38.45,20.23
O=C1NCCC2OCC12,3.4534,0.2636,29.004,38.33
CN1CC11C=CC2NC12,1.6702,0.2164,31.006,24.950000000000003
OCC1=CC2CCC1O2,2.2042,0.2532,30.458,29.46
CC1OC(=O)NCC1=O,2.5907,0.2151,30.278,55.4
Cc1cn(cc1CO)C,0.4862,0.2455,35.813,25.16
CCCC(COC)C#C,1.3447,0.3079,40.337,9.23
CC12C(CC1=O)C1CN21,2.9671,0.1982,30.844,20.08
CCC1CC(C)(O)C1=O,2.1401,0.2164,37.66,37.3
CC1C2CC2(O)CC1=O,2.3961,0.2197,33.47,37.3
CC1(CO1)C1CC(O)C1,3.467,0.3169,34.675,32.76
CNC1(CC1CO)C#N,3.4605,0.2624,36.137,56.05
OC1=NC(=N)ON=N1,3.0724,0.1612,22.59,95.89000000000001
O=CC12CC3C1CN3C2,2.1728,0.2086,27.75,20.310000000000002
CC1C=CCCC11CC1,0.1219,0.268,34.791,0.0
CC(C)(CO)C(F)(F)F,1.9988,0.3417,36.603,20.23
COC1CCC11COC1,2.918,0.3095,33.388,18.46
CC12CN3C(C13)C21CC1,1.8827,0.3066,31.542,3.01
O=C1CC2C3CC(C1)N23,1.6361,0.2204,28.06,20.08
CC1C(C)C(C)C1C,0.1352,0.3394,36.952,0.0
CCC1=CNN=NC1=N,4.7508,0.1686,30.851,65.42
CC#CCCC#C,0.857,0.2925,29.266,0.0
CN=CN1CCOC1=O,5.8497,0.2414,30.425,41.9
OC1CC2CC2(O)C1=O,1.5371,0.2089,31.823,57.53
OC(CNCC#N)C#C,5.0411,0.2558,35.286,56.05
NC1=CC(=N)OC11CC1,5.9664,0.2045,31.587,59.10000000000001
CC1(CC1)C2=CCCC2,0.2067,0.2543,35.3,0.0
NC12CN3C1C2OC3=N,4.0669,0.2596,28.006,62.339999999999996
CC1CC2OC(C)=NC12,1.1158,0.2619,32.124,21.59
CC1CC2(O)CC12C=O,2.7336,0.204,33.997,37.3
C1CC=CC2NC2C=C1,1.2139,0.217,31.387,21.94
C1CN1C1C2CC1OC2,1.7378,0.3196,29.691,12.24
OC1CCC(C=O)C=C1,3.0648,0.2102,32.771,37.3
c1c(c(no1)CO)C=O,1.5063,0.1982,28.445,63.330000000000005
CCC(O)C1=CNN=C1,1.4688,0.2575,33.184,48.91
COC1CC2CC(C1)O2,1.709,0.3169,31.687,18.46
CCOC(C)C1NC1C,1.2901,0.3162,39.767,31.17
C#CCN(CC=O)C=O,1.144,0.2107,33.244,37.38
COC12C=CC3C1OC23,2.447,0.2165,29.114,18.46
CC12CCC1C2(C)C=O,2.5558,0.2237,35.519,17.07
c1ccc2c(c1)cn[nH]2,1.6794,0.1934,25.124,28.68
CC12C3C4N=C(C=C14)N23,3.4981,0.1101,30.537,15.37
CCC1=CCOC=NC1,2.1074,0.2311,32.831,21.59
OC1CC2CC2C(O)C1,1.8749,0.3194,34.305,40.46
CC1CN2CC2C1(C)C,1.5524,0.2985,37.146,3.01
CC1OC(C=O)C1=NO,2.9397,0.2088,32.333,58.89
