index,selfies,smiles,SA,pred_D,pred_P,pred_EG,pred_r0,vgae_score,reward,img_page,img_tile
261,O=[N+]([O-])c1cc([N+](=O)[O-])c(CCO)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(CCO)c([N+](=O)[O-])c1,1.5998833105991517,-1.6015507007749616,-1.4599814025337956,-1.362230473021355,-1.03213740371915,,-1.4423085246586287,mols/page_0014.png,1
262,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.400207645650445,-0.6318178764373722,-0.504739513953656,-0.648713042575753,0.3517264061698979,,-0.4995637309661255,mols/page_0014.png,2
263,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.326550083696136,-0.8997452688499636,-0.7457103726320133,-0.9569898681495767,0.2211871944894937,,-0.755752703475536,mols/page_0014.png,3
264,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nnc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nn2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nnc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nn2)c([N+](=O)[O-])c1,2.072166943381353,-0.48273686857903875,-0.376805726016521,-0.4973341421604511,0.3707088071780085,,-0.3692622766299318,mols/page_0014.png,4
265,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,2.326550083696136,-0.9375234247762486,-0.7552763156940283,-0.986898728242812,0.21026208922602044,,-0.7804145665179963,mols/page_0014.png,5
266,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ncnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ncnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,2.1277737172742675,-0.8239462001154668,-0.6884434398861417,-0.8616009699893018,0.26674765083762747,,-0.6836396794198185,mols/page_0014.png,6
267,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ncc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ncc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,2.1277737172742675,-0.8125232711082886,-0.6751125118210557,-0.8509596633768984,0.2810536365799675,,-0.6715514506204455,mols/page_0014.png,7
268,O=[N+]([O-])c1cnc(/N=N/c2ncc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cnc(/N=N/c2ncc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.6836858610047383,-0.8719107176309591,-0.7559978819213922,-0.7567462167339422,-0.19308393162706705,,-0.7404630630934456,mols/page_0014.png,8
269,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.537308431519336,-1.4521130209930202,-1.3377303878374884,-1.1509335472234379,-1.1334560609384174,,-1.310637666598505,mols/page_0014.png,9
270,O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.8174622165525827,-1.2303982113169658,-1.020666393724195,-1.2372457207147423,-0.2119965353924049,,-1.0673503757961227,mols/page_0014.png,10
271,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],1.9135115308278692,-0.907473422401794,-0.7803532175877332,-0.866844155443124,-0.10001726772438177,,-0.778434428750167,mols/page_0014.png,11
272,O=[N+]([O-])c1cc([N+](=O)[O-])c(CO)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(CO)c([N+](=O)[O-])c1,1.558407953408093,-1.1398153270352145,-0.998108425548503,-1.0567344298942165,-0.3513902008006925,,-0.9976905196804993,mols/page_0014.png,12
273,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.907950530827869,-0.5116202238024851,-0.4379516761440245,-0.5396042743053358,0.23916059675997794,,-0.4214375900744133,mols/page_0014.png,13
274,Cc1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c1[N+](=O)[O-],1.6239038473124212,-0.22055550799302923,-0.18021518305138096,-0.16292109612516703,0.22091167905749623,,-0.14989808883851663,mols/page_0014.png,14
275,O=[N+]([O-])c1cc([N+](=O)[O-])c(CCl)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(CCl)c([N+](=O)[O-])c1,1.558407953408093,-1.366941494001602,-1.1581951918002331,-1.5141321694924548,-0.22777071225903375,,-1.2271981940396477,mols/page_0014.png,15
276,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,1.538407953408093,-0.10175390383446645,0.14313209094614168,-0.45577062429912024,1.4428042522708369,,0.037663530094082895,mols/page_0014.png,16
277,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1,1.907950530827869,-0.35970783794264743,-0.1768676779328449,-0.4699364942992625,0.7576488024404197,,-0.2206772899905537,mols/page_0014.png,17
278,O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=N/O)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=N/O)c([N+](=O)[O-])c1,1.5798833105991517,-0.6624861625208123,-0.6084332762767202,-0.5486138303161737,-0.1668573115269695,,-0.5682393284970407,mols/page_0014.png,18
279,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.581719749037849,0.5461131486650953,0.6336412493610026,0.5110299645609101,0.9944108460296464,,0.6084305525842763,mols/page_0014.png,19
280,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1O,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1O,1.9535676759431462,-0.14274289269419965,0.04843602630285259,-0.3286942399782617,1.1173654239954178,,-0.005866222147137737,mols/page_0015.png,0
281,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(/N=N/c3c([N+](=O)[O-])cc([N+](=O)[O-])c(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(/N=N/c3c([N+](=O)[O-])cc([N+](=O)[O-])c(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,3.363669799237615,-0.4166991404851327,-0.2577495344304807,-0.4190248903901058,0.5248835693847029,,-0.27543742515799674,mols/page_0015.png,1
282,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])c(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])c(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,3.2237805547995015,-0.610654818555985,-0.4025917368189235,-0.6836559697004915,0.6139473001887226,,-0.4440259699465224,mols/page_0015.png,2
283,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.326550083696136,-0.9115303691275897,-0.7566568421369971,-0.9657907535291498,0.21913368613633918,,-0.765567001604409,mols/page_0015.png,3
284,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,2.4666226336239,-0.6009571132145402,-0.42238609676125927,-0.6698241518267948,0.5034313255928639,,-0.45416372405087907,mols/page_0015.png,4
285,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.907950530827869,-0.8631675417767027,-0.7681019238070605,-0.8224698531344755,-0.21704152908053648,,-0.7598608329556366,mols/page_0015.png,5
286,O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=C/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=C/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.9688776759431466,-1.1349719737113317,-1.013078289564277,-1.0689134509867997,-0.40261402991766326,,-1.0086534434067154,mols/page_0015.png,6
287,Cc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.6239038473124212,-0.18115818723292074,-0.17038987222636487,-0.1349296773260872,0.17991008472414738,,-0.13026373805853875,mols/page_0015.png,7
288,O=[N+]([O-])c1cc([N+](=O)[O-])c(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.9811276759431464,-0.3597997555969693,-0.29713670128749986,-0.3227910105105242,0.17995539170629807,,-0.27777313830219047,mols/page_0015.png,8
289,Cc1c(N)c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Cc1c(N)c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.6239038473124212,-0.17227674208669302,-0.17565708209322167,-0.09073314806596275,0.1077678994968971,,-0.12490048142511002,mols/page_0015.png,9
290,O=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],O=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.558407953408093,-1.0710004287872248,-0.9336823675906325,-1.118472725912222,-0.3108477988540061,,-0.9656578217161745,mols/page_0015.png,10
291,O=[N+]([O-])c1cc([N+](=O)[O-])c(/N=N/c2nc(/N=N/c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(/N=N/c2nc(/N=N/c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.564407701043694,-0.3802934644058588,-0.31086690238676246,-0.3776436234878412,0.30102544411720683,,-0.29067114471831895,mols/page_0015.png,11
292,C=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],C=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.578407953408093,-1.958964250585259,-1.7837800147691516,-1.6353917480190396,-1.4870488928248853,,-1.7783243184228346,mols/page_0015.png,12
293,O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],1.5598833105991516,0.4107773654222771,0.45699135997792056,0.39431098732408154,0.7298046006262391,,0.4524276927848174,mols/page_0015.png,13
294,O=[N+]([O-])c1c(O)c([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,O=[N+]([O-])c1c(O)c([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,1.5598833105991516,0.30329027457605146,0.6814224130701219,-0.2851568591499441,2.3568775152132546,,0.47497685675649404,mols/page_0015.png,14
295,Cc1c([N+](=O)[O-])c([N+](=O)[O-])cc([N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])c([N+](=O)[O-])cc([N+](=O)[O-])c1[N+](=O)[O-],1.601719749037849,-0.33781808065743363,-0.3443643128620368,-0.26435293456209497,-0.09293101081340668,,-0.2969269568105772,mols/page_0015.png,15
296,Nc1c([N+](=O)[O-])c([N+](=O)[O-])c(-c2c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Nc1c([N+](=O)[O-])c([N+](=O)[O-])c(-c2c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],2.232166943381353,0.8675405439978956,1.0734976724049468,0.9042155864621232,1.5614056864110482,,1.007882957377383,mols/page_0015.png,16
297,O=[N+]([O-])c1cc([N+](=O)[O-])[n+]([O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])[n+]([O-])c([N+](=O)[O-])c1,1.497308431519336,0.7866561506785662,0.8060562892343947,0.803490362308749,0.8462655859880879,,0.8026456886838127,mols/page_0015.png,17
298,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.601719749037849,-0.3160186697845875,-0.34178884208238447,-0.21400823412757655,-0.12897577639686317,,-0.2795428232209014,mols/page_0015.png,18
299,Cc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.6692669435287095,0.8265594113479335,0.865445118593094,0.888728732852042,0.7559357087099109,,0.8467050836337064,mols/page_0015.png,19
300,Nc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Nc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.6692669435287095,1.5663158358141804,1.8419366374705362,1.6686791007280564,1.8548210498971427,,1.703443413947852,mols/page_0016.png,0
301,Cc1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],Cc1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.601719749037849,-0.29584078060849617,-0.32117102143436305,-0.19279144618773972,-0.14280420205707428,,-0.26237386139592495,mols/page_0016.png,1
302,O=[N+]([O-])c1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],O=[N+]([O-])c1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.755885732905358,2.2677653814365475,2.6100983473411934,2.4185038776405947,2.351437003816078,,2.4165170574969057,mols/page_0016.png,2
303,O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.6264233350354178,1.4590565750513167,1.6386280861415554,1.5661752505073339,1.5135333494601977,,1.5451553746832807,mols/page_0016.png,3
